4.023883409587697362e-10,1.557995174329782605e-09,3.380718910611456240e-09,5.771635102344122142e-09,8.619218970035358768e-09,1.180105602377671833e-08,1.518665403083614295e-08,1.864105311472402998e-08,2.202896508351348841e-08,2.521919164240377023e-08,2.808908582544019962e-08,3.052883685147060144e-08,3.244537800345253781e-08,3.376574101457340656e-08,3.443970897383661395e-08,3.444165255300192370e-08,3.377147064390632960e-08,3.245459525584835483e-08,3.054106056472106925e-08,2.810367605449772331e-08,2.523538247290213073e-08,2.204590564408027025e-08,1.865785601688438201e-08,1.520245041540455548e-08,1.181505641395569998e-08,8.630779237973101210e-09,5.780327066840215566e-09,3.386405432618314709e-09,1.560910179874954813e-09,4.032232019224250940e-10
1.558047344952689480e-09,6.030334641655670848e-09,1.308136564344622458e-08,2.232732150711721114e-08,3.333650446125612921e-08,4.563564031242039017e-08,5.872054069306275155e-08,7.206992097495728640e-08,8.516130987055300074e-08,9.748806690606673022e-08,1.085765865180883909e-07,1.180028326073765692e-07,1.254074247272861876e-07,1.305085909296738648e-07,1.331124135537806883e-07,1.331199216365167733e-07,1.305307243291590124e-07,1.254430298538243975e-07,1.180500495796341425e-07,1.086329418714071956e-07,9.755060059051725395e-08,8.522673396311281432e-08,7.213480710107455406e-08,5.878153294749427708e-08,4.568969053454076922e-08,3.338112710969006891e-08,2.236086616879656144e-08,1.310330654332270450e-08,6.041578712210080164e-09,1.561266318067990921e-09
3.380937410951588527e-09,1.308177429568511173e-08,2.837042777343414434e-08,4.841227161452153703e-08,7.227055096430829302e-08,9.891951015137608796e-08,1.272670940782021788e-07,1.561846037172530020e-07,1.845409705840822708e-07,2.112394925169092555e-07,2.352550156800704708e-07,2.556696946454473784e-07,2.717056342912761881e-07,2.827529235750212097e-07,2.883918143476696159e-07,2.884080757988108635e-07,2.828008609791488192e-07,2.717827479176689583e-07,2.557719544205598662e-07,2.353770622654810539e-07,2.113749127437656254e-07,1.846826416373979125e-07,1.563250995204819801e-07,1.273991468670932964e-07,9.903652034899556830e-08,7.236713929648699884e-08,4.848486910972818996e-08,2.841790218176319405e-08,1.310609617207986599e-08,3.387897006074331066e-09
5.772175879907605235e-09,2.232867103418550725e-08,4.841368811404738708e-08,8.259944444244033441e-08,1.232863720701294137e-07,1.687248469779665270e-07,2.170533285809418913e-07,2.663484872360290827e-07,3.146833238017716821e-07,3.601895759904260876e-07,4.011209517171821512e-07,4.359139856375374466e-07,4.632436132984846048e-07,4.820709131959232252e-07,4.916808845810397170e-07,4.917086040898531149e-07,4.821526274104107694e-07,4.633750594493445008e-07,4.360882914378020851e-07,4.013289784911214086e-07,3.604203886696522559e-07,3.149247781987311725e-07,2.665879233849224662e-07,2.172783581363206058e-07,1.689242228597503751e-07,1.234509299476394100e-07,8.272310854629108063e-08,4.849453871981607971e-08,2.237007859726228996e-08,5.784018637566415809e-09
8.620261273777508699e-09,3.333943245252376246e-08,7.227465113850311672e-08,1.232897635798974448e-07,1.839952595528057437e-07,2.517800117805826125e-07,3.238675017101646406e-07,3.973900384443206806e-07,4.694750246698852653e-07,5.373377263465099315e-07,5.983753623705934838e-07,6.502577142037560716e-07,6.910099045942169729e-07,7.190835296552234953e-07,7.334129550470591651e-07,7.334542987939566651e-07,7.192054059156182112e-07,6.912059531738483678e-07,6.505176816041680968e-07,5.986856140145705492e-07,5.376819481800579295e-07,4.698350998108774384e-07,3.977470821230521566e-07,3.242030365464774470e-07,2.520772657299459912e-07,1.842405709273369816e-07,1.234740817923583606e-07,7.239512877691656095e-08,3.340111478591780526e-08,8.637894433281056489e-09
1.180278559993246172e-08,4.564082553059003951e-08,9.892768329128124913e-08,1.687338661051463267e-07,2.517865499041664662e-07,3.445123776575480233e-07,4.431136707690456979e-07,5.436693198985567588e-07,6.422522676160523980e-07,7.350560012321157388e-07,8.185229493682305309e-07,8.894681973683097854e-07,9.451925528108137670e-07,9.835797277891152027e-07,1.003173265115376569e-06,1.003229812392551408e-06,9.837464211620968458e-07,9.454606902794101349e-07,8.898237503282220981e-07,8.189472637397433425e-07,7.355267578090043024e-07,6.427446820220331141e-07,5.441575592173695220e-07,4.435724622637273393e-07,3.449187853651149092e-07,2.521218976585907312e-07,1.689857911423883674e-07,9.909231357351603812e-08,4.572508697273724413e-08,1.182686321426773566e-08
1.518924809489805179e-08,5.872864544876729870e-08,1.272807278453856293e-07,2.170702636274677917e-07,3.238838800678470265e-07,4.431245792913122600e-07,5.699090649367445280e-07,6.991968204858857525e-07,8.259406103726760064e-07,9.452486732057299308e-07,1.052549463596347243e-06,1.143750460968176270e-06,1.215383354632270085e-06,1.264728861825032240e-06,1.289915544748007366e-06,1.289988251705602566e-06,1.264943190376529995e-06,1.215728112292083617e-06,1.144207604421822875e-06,1.053095000845901306e-06,9.458538992784823818e-07,8.265736513771297516e-07,6.998244565229504589e-07,5.704988002321831338e-07,4.436469283366275748e-07,3.243148419723043638e-07,2.173939637498364649e-07,1.274922165859955284e-07,5.883685935325153453e-08,1.522015856677650997e-08
1.864466725631913363e-08,7.208154062917076153e-08,1.562049750471758211e-07,2.663754933495062714e-07,3.974194393408647433e-07,5.436954459135337937e-07,6.992132140778787348e-07,8.577912123481889430e-07,1.013240711897795073e-06,1.159564254009520665e-06,1.291157338762462062e-06,1.403002923023186963e-06,1.490849281567249201e-06,1.551362947158595735e-06,1.582249807996690552e-06,1.582338987919583170e-06,1.551625833876969953e-06,1.491272142357379056e-06,1.403563619744341692e-06,1.291826435174672732e-06,1.160306532557686398e-06,1.014017069044594940e-06,8.585608962804327574e-07,6.999363659444682611e-07,5.443359061729282756e-07,3.979477847711152321e-07,2.667722782558940043e-07,1.564641626219760775e-07,7.221412765399602928e-08,1.868252763829332481e-08
2.203372228030354231e-08,8.517693009111032457e-08,1.845691525236001516e-07,3.147222633074912821e-07,4.695202713883086114e-07,6.422975303044570074e-07,8.259785056346526360e-07,1.013263449905962485e-06,1.196845211350245284e-06,1.369643159031262238e-06,1.525040996306572633e-06,1.657116163494303715e-06,1.760849664628998931e-06,1.832306523750254418e-06,1.868778686162453065e-06,1.868884009113209686e-06,1.832616995571386363e-06,1.761349061814205088e-06,1.657778332893491219e-06,1.525831163773791843e-06,1.370519722041266191e-06,1.197761979083385343e-06,1.014172288068069496e-06,8.268323400676790618e-07,6.430536638045372818e-07,4.701439725757013038e-07,3.151905953278298546e-07,1.848750231819648556e-07,8.533336403218331868e-08,2.207838023177552748e-08
2.522517354762532737e-08,9.750802927510309418e-08,2.112762782311736561e-07,3.602418864523017906e-07,5.374010830306347919e-07,7.351236520615890299e-07,9.453124388717392989e-07,1.159615307566987576e-06,1.369672730909503915e-06,1.567385017383948797e-06,1.745184057310616842e-06,1.896295517520851462e-06,2.014978703952775814e-06,2.096732876748834736e-06,2.138460644410627073e-06,2.138581157677593632e-06,2.097088124908703210e-06,2.015550118449289486e-06,1.897053165203513062e-06,1.746088138783757530e-06,1.568387919538265720e-06,1.370721591880919700e-06,1.160655045201220132e-06,9.462891900188311423e-07,7.359885702778456157e-07,5.381144470413595373e-07,3.607774814611678819e-07,2.116260272039247807e-07,9.768687195629857129e-08,2.527621742555914040e-08
