4.067737833209524242e-07,1.500396337340563376e-06,3.099099793265332747e-06,5.024936823473695776e-06,7.101160847415045129e-06,9.155153550175071850e-06,1.102480630786609796e-05,1.256660442288304227e-05,1.366394254197217423e-05,1.423446399933550149e-05,1.423549139785747722e-05,1.366691019839363432e-05,1.257118042081025704e-05,1.103047601030840946e-05,9.161275944520889521e-06,7.107044704629860743e-06,5.029934540226519739e-06,3.102717005654975976e-06,1.502416214156115961e-06,4.073964531630735419e-07
3.903450366651268950e-07,1.439932680323306055e-06,2.974479202086038014e-06,4.823270053246697232e-06,6.816651835357807234e-06,8.788866496029734508e-06,1.058420567530572952e-05,1.206479749830159891e-05,1.311861022439003314e-05,1.366651310764631467e-05,1.366749936821352625e-05,1.312145907561112025e-05,1.206919037605932388e-05,1.058964863470462239e-05,8.794744272206185106e-06,6.822300913469612133e-06,4.828068707068886306e-06,2.977952683438547178e-06,1.441872549533532887e-06,3.909431426615395554e-07
3.586913881633441598e-07,1.323421992606267698e-06,2.734310690867944331e-06,4.434570155015023946e-06,6.268216116878643358e-06,8.082720509568057873e-06,9.734725025308965204e-06,1.109725078393125885e-05,1.206709743514528580e-05,1.257136433787497587e-05,1.257227138622953498e-05,1.206971751815477923e-05,1.110129103223283622e-05,9.739731316924991100e-06,8.088127140427505462e-06,6.273412932480515702e-06,4.438985274707872133e-06,2.737507181834425019e-06,1.325207633990029985e-06,3.592421290898379288e-07
3.142339429317512583e-07,1.159748456630882318e-06,2.396848754314670310e-06,3.888288636330718476e-06,5.497289058344095896e-06,7.089933467586623722e-06,8.540254133434398891e-06,9.736621521099415955e-06,1.058828517740634863e-05,1.103112960758388657e-05,1.103192530117590034e-05,1.059058365050369033e-05,9.740165990932555341e-06,8.544646414295046477e-06,7.094677486934589775e-06,5.501849663082467807e-06,3.892164057214741631e-06,2.399655319646425365e-06,1.161316887184166307e-06,3.147179409208262924e-07
2.604019269906118355e-07,9.614957391094556376e-07,1.987951309855228991e-06,3.226149921543650360e-06,4.562583123737131299e-06,5.885927638554049690e-06,7.091356359635358746e-06,8.085916699985503845e-06,8.794016242206521291e-06,9.162239386029434886e-06,9.162900007533946381e-06,8.795924586351797311e-06,8.088859702505761152e-06,7.095003611670681019e-06,5.889867463657495304e-06,4.566371321091257279e-06,3.229369823237284698e-06,1.990284009346933408e-06,9.628000211586660948e-07,2.608046954072922363e-07
2.014098465850335853e-07,7.441313022574709556e-07,1.539409920649183222e-06,2.499469928371750615e-06,3.536334630594183841e-06,4.563533337298179874e-06,5.499536246047710836e-06,6.271997500813239804e-06,6.822060946837931447e-06,7.108129729900329451e-06,7.108641962105112947e-06,6.823540673756046813e-06,6.274279620040399643e-06,5.502364715153637426e-06,4.566589108622711006e-06,3.539273383127383429e-06,2.501968546199100146e-06,1.541220846826046625e-06,7.451444698038454099e-07,2.017229950678998494e-07
1.419985554523852626e-07,5.250625495961922395e-07,1.087026178166847934e-06,1.766079944241811817e-06,2.500013654596595769e-06,3.227522522278589747e-06,3.890720635331224050e-06,4.438203907470487847e-06,4.828137772418024945e-06,5.030950594779669177e-06,5.031312887643515768e-06,4.829184381045342791e-06,4.439818125352852574e-06,3.892721467759627684e-06,3.229684421279227689e-06,2.502093167439154853e-06,1.767848528052548758e-06,1.088308567703175703e-06,5.257805031735134406e-07,1.422206916540784755e-07
8.717159482745369227e-08,3.226842632167713821e-07,6.686876987262066636e-07,1.087274603590253469e-06,1.540095661228340088e-06,1.989248353123845438e-06,2.398889578698831524e-06,2.737166692089775867e-06,2.978148536824114147e-06,3.103502861311620158e-06,3.103726182286355932e-06,2.978793689489653701e-06,2.738161773056263768e-06,2.400123073552476662e-06,1.990581289730248536e-06,1.541378017544370667e-06,1.088365506439826571e-06,6.694790335507990256e-07,3.231275964809419957e-07,8.730891842016969904e-08
4.196547496259441768e-08,1.555667317176005520e-07,3.227621425442817205e-07,5.253086883886382398e-07,7.446403381524462747e-07,9.623508031833703901e-07,1.161008734836286116e-06,1.325113812444709393e-06,1.442044313979845214e-06,1.502876617488414264e-06,1.502984690667989659e-06,1.442356532819237799e-06,1.325595396574556093e-06,1.161605741069816048e-06,9.629960005695360891e-07,7.452611400720175441e-07,5.258369178177572541e-07,3.231454463066915481e-07,1.557815956413037303e-07,4.203210105247908881e-08
1.130287371540827193e-08,4.197623041795336505e-08,8.721479798856333359e-08,1.421008180969501582e-07,2.015976469313444787e-07,2.606974479293447522e-07,3.146518288837928426e-07,3.592364840663598800e-07,3.910111661047033306e-07,4.075435905970796205e-07,4.075728918430056177e-07,3.910958185359144884e-07,3.593670642580893625e-07,3.148137197579803920e-07,2.608724283658381877e-07,2.017660386272706334e-07,1.422441300997429022e-07,8.731882052028156858e-08,4.203456618681130945e-08,1.132097739177200335e-08
