3.987357295227913299e-08,1.459943000272923345e-07,2.925502262425900591e-07,4.501557423333686776e-07,5.922273876499534216e-07,7.008173181906053461e-07,7.697305844547878699e-07,8.038867140261770490e-07,8.152444917961080281e-07,8.167983442145688873e-07,8.167991664554092764e-07,8.152468308585824398e-07,8.038902084233338263e-07,7.697347014047137227e-07,7.008214507079639186e-07,5.922309736602273869e-07,4.501583857530789082e-07,2.925517920584460125e-07,1.459949485715632228e-07,3.987369352066263105e-08
1.460141953883171384e-07,5.334470640091454075e-07,1.065828006585998544e-06,1.633811857370976346e-06,2.139206510581533747e-06,2.516890039397487538e-06,2.746385190084599043e-06,2.849171194050484095e-06,2.872973844851835463e-06,2.868783323849444160e-06,2.868784885952699966e-06,2.872978281817309872e-06,2.849177795592749628e-06,2.746392899185302696e-06,2.516897641842146213e-06,2.139212886255743536e-06,1.633816255122905456e-06,1.065830270910952312e-06,5.334477057487454562e-07,1.460141657869618895e-07
2.926180281894220069e-07,1.065934066304190862e-06,2.120627136438636691e-06,3.231739173351803723e-06,4.199354173171208728e-06,4.894489248679145367e-06,5.282911674213976252e-06,5.418671211003558558e-06,5.410066852209654756e-06,5.370312817984572753e-06,5.370313485175751462e-06,5.410068739867499257e-06,5.418673977032309478e-06,5.282914764973432754e-06,4.894491974155837336e-06,4.199355875919342564e-06,3.231739482397694019e-06,2.120626221463897294e-06,1.065932715518372747e-06,2.926172829341884780e-07
4.502883063255541885e-07,1.634090304609113391e-06,3.231981757313531715e-06,4.884990361913579140e-06,6.278337614359363002e-06,7.216485419645510265e-06,7.661225740374443837e-06,7.719426847782576945e-06,7.585126137958039013e-06,7.456464814309352677e-06,7.456462542659774672e-06,7.585119689988566408e-06,7.719417211001540767e-06,7.661214234338407645e-06,7.216473364667474463e-06,6.278326108530006238e-06,4.884980257549011695e-06,3.231973797735786033e-06,1.634085211315547707e-06,4.502864312199981349e-07
5.924225592421827326e-07,2.139673775591180588e-06,4.199907920532634803e-06,6.278723630700867330e-06,7.949439974689813491e-06,8.959571999057409686e-06,9.283489453764694459e-06,9.102372182108020815e-06,8.718507141271099678e-06,8.433688129524901088e-06,8.433681249707205055e-06,8.718487660156427676e-06,9.102343276659568400e-06,9.283455527593897431e-06,8.959537664773323061e-06,7.949409142654736128e-06,6.278698967266906731e-06,4.199890748461129941e-06,2.139664224249933859e-06,5.924194927086071342e-07
7.010554555452375792e-07,2.517511940179655415e-06,4.895344562458980080e-06,7.217313275088064640e-06,8.960102999348166497e-06,9.831651920105473713e-06,9.837212407905265857e-06,9.249959679326416335e-06,8.495761007788026669e-06,7.991388613978387783e-06,7.991376242925268564e-06,8.495726040828922797e-06,9.249908022507655466e-06,9.837152293184742198e-06,9.831592005927347480e-06,8.960050565592346357e-06,7.217273002147733158e-06,4.895318134039041745e-06,2.517498344753375626e-06,7.010514710042886171e-07
7.699821140984837356e-07,2.747095131144495928e-06,5.284002536392965294e-06,7.662479478309977001e-06,9.284625889293744469e-06,9.837929222162327710e-06,9.372539091510004547e-06,8.261907379243442587e-06,7.058953930703614227e-06,6.295991377733959876e-06,6.295973513853833246e-06,7.058903519318011782e-06,8.261833177173849067e-06,9.372453309011605601e-06,9.837844674386647797e-06,9.284553227018481266e-06,7.662425237844730359e-06,5.283968444443625909e-06,2.747078641467198650e-06,7.699776575056879746e-07
8.041217343907888347e-07,2.849895266467593529e-06,5.419909068739014064e-06,7.721049668702853992e-06,9.104134331588907198e-06,9.251524261970272092e-06,8.262882971075519203e-06,6.606524289454166038e-06,4.950764129549665830e-06,3.931081922881003843e-06,3.931059328141464873e-06,4.950700454258903290e-06,6.606430845303708692e-06,8.262775515357828347e-06,9.251419275389108081e-06,9.104045362190797992e-06,7.720984717071896792e-06,5.419869641624928064e-06,2.849877187555849238e-06,8.041172179741641683e-07
8.154407938740229303e-07,2.873652168832793301e-06,5.411369655918006806e-06,7.587046204618245802e-06,8.720871720947656779e-06,8.498234817057624281e-06,7.061079416165993803e-06,4.952042492158581255e-06,2.927476634456517379e-06,1.700653702017268944e-06,1.700627686542654965e-06,2.927403391989438920e-06,4.951935243091462637e-06,7.060956556300170040e-06,8.498115528786943161e-06,8.720771641679301306e-06,7.586974309994862467e-06,5.411327136709577649e-06,2.873633484707861857e-06,8.154364418593466972e-07
8.169454942767505779e-07,2.869380949692614854e-06,5.371619188856711245e-06,7.458605281407246702e-06,8.436585247387527942e-06,7.994739114445567377e-06,6.299304556567684859e-06,3.933775513959424836e-06,1.702185324949410540e-06,3.596559711536698045e-07,3.596281723296248678e-07,1.702107103164441930e-06,3.933661106510073363e-06,6.299173760947756466e-06,7.994612539521803990e-06,8.436479617524319003e-06,7.458530050619161802e-06,5.371575327592642190e-06,2.869362141351166093e-06,8.169413008171506431e-07
8.168980708956413651e-07,2.869290854168086343e-06,5.371580708078208520e-06,7.458736300551178966e-06,8.436982046206754977e-06,7.995452624536530177e-06,6.300334869730085454e-06,3.935078683120956824e-06,1.703685787671687064e-06,3.612592899479772603e-07,3.612314911240526022e-07,1.703607565887061925e-06,3.934964275672116112e-06,6.300204074110762690e-06,7.995326049613405453e-06,8.436876416344106774e-06,7.458661069763548076e-06,5.371536846814428303e-06,2.869272045826780307e-06,8.168938774360795468e-07
8.153058866232800011e-07,2.873396263386495189e-06,5.411260783759900268e-06,7.587418096235556453e-06,8.721995309341435082e-06,8.500251563566940655e-06,7.063986931987560548e-06,4.955715014034357649e-06,2.931700950682251666e-06,1.705165204293706750e-06,1.705139188819436455e-06,2.931627708216148142e-06,4.955607764968718797e-06,7.063864072123487603e-06,8.500132275298056940e-06,8.721895230074700831e-06,7.587346201613428420e-06,5.411218264552286803e-06,2.873377579261977097e-06,8.153015346087135646e-07
8.039201923119604576e-07,2.849514517365406656e-06,5.419749535844337453e-06,7.721605477490142569e-06,9.105801475740768933e-06,9.254503609089937893e-06,8.267162633074910425e-06,6.611913753444879048e-06,4.956949802867314255e-06,3.937680461490180260e-06,3.937657866751148663e-06,4.956886127578023010e-06,6.611820309296637540e-06,8.267055177359867394e-06,9.254398622511477611e-06,9.105712506345053442e-06,7.721540525861062394e-06,5.419710108731492357e-06,2.849496438454273075e-06,8.039156758955035037e-07
7.697446658036384343e-07,2.746650502744532765e-06,5.283824274394960334e-06,7.663143097822363437e-06,9.286582607496348879e-06,9.841396385331085945e-06,9.377486663732601346e-06,8.268104971259323385e-06,7.066039968970506546e-06,6.303535116825016643e-06,6.303517252945500724e-06,7.065989557586661696e-06,8.268030769192352279e-06,9.377400881237314399e-06,9.841311837558606123e-06,9.286509945223967282e-06,7.663088857359366514e-06,5.283790182447085469e-06,2.746634013067960547e-06,7.697402092110426789e-07
7.008171093865687308e-07,2.517073463248986170e-06,4.895187368427008020e-06,7.218008555255379565e-06,8.962083255801864975e-06,9.835107516832076698e-06,9.842088766533350685e-06,9.256014861972152838e-06,8.502641051526058774e-06,7.998688921134344622e-06,7.998676550081872537e-06,8.502606084568750612e-06,9.255963205156080451e-06,9.842028651816032200e-06,9.835047602657238648e-06,8.962030822048965405e-06,7.217968282317340154e-06,4.895160940008574014e-06,2.517059867823461088e-06,7.008131248458246448e-07
5.922157333052241120e-07,2.139306053602645135e-06,4.199809713169941897e-06,6.279387238298673183e-06,7.951218236215691724e-06,8.962596156621128828e-06,9.287680306921501921e-06,9.107503561272923485e-06,8.724279290865526745e-06,8.439780414025230954e-06,8.439773534208107515e-06,8.724259809752469189e-06,9.107474655826844456e-06,9.287646380753584804e-06,8.962561822339971243e-06,7.951187404183274044e-06,6.279362574866780192e-06,4.199792541099784665e-06,2.139296502262074762e-06,5.922126667718321081e-07
4.501358450336130682e-07,1.633836660830911718e-06,3.231963932820346499e-06,4.885573138952355605e-06,6.279760097035698190e-06,7.218808192735979614e-06,7.664354101329273991e-06,7.723172983561357486e-06,7.589272716242941796e-06,7.460803808511782436e-06,7.460801536862627099e-06,7.589266268274720258e-06,7.723163346782181392e-06,7.664342595295470578e-06,7.218796137760244354e-06,6.279748591208392939e-06,4.885563034589396675e-06,3.231955973243654527e-06,1.633831567537869289e-06,4.501339699282001633e-07
2.925277185393220440e-07,1.065803469591223927e-06,2.120679908298296038e-06,3.232198248158480866e-06,4.200344585711874116e-06,4.896013528310497031e-06,5.284877953865625286e-06,5.420945200437612490e-06,5.412519180602775717e-06,5.372842550495964068e-06,5.372843217687429074e-06,5.412521068261429135e-06,5.420947966467574667e-06,5.284881044626542073e-06,4.896016253788701802e-06,4.200346288461358970e-06,3.232198557205435458e-06,2.120678993324248667e-06,1.065802118805749919e-06,2.925269732841833299e-07
1.459767900917008622e-07,5.334100511735753511e-07,1.065905914198653044e-06,1.634105617023589333e-06,2.139757391596924397e-06,2.517674166160387107e-06,2.747336245026687911e-06,2.850213909328857784e-06,2.874051466277474078e-06,2.869868109567014103e-06,2.869869671670413058e-06,2.874055903243352522e-06,2.850220510871725981e-06,2.747343954128123400e-06,2.517681768605798371e-06,2.139763767271808847e-06,1.634110014776046991e-06,1.065908178523955578e-06,5.334106929133483004e-07,1.459767604903930472e-07
3.986661907661138042e-08,1.459960073071002701e-07,2.925932094150686918e-07,4.502638905005448416e-07,5.924042523536326585e-07,7.010471296829434042e-07,7.699876219046875426e-07,8.041472018628911730e-07,8.154954976241650666e-07,8.170402052575130691e-07,8.170410274983917864e-07,8.154978366867493808e-07,8.041506962602155569e-07,7.699917388548134011e-07,7.010512622005071705e-07,5.924078383640896888e-07,4.502665339203987502e-07,2.925947752310195128e-07,1.459966558514185128e-07,3.986673964500771632e-08
