1.225182416868962530e-08,4.549332846255448952e-08,9.450855950572899301e-08,1.539635799778798933e-07,2.183988805323798848e-07,2.823888902417828810e-07,3.407914030180518903e-07,3.890338311549256716e-07,4.233943548928524531e-07,4.412439480987778327e-07,4.412228769494631922e-07,4.233334795286304964e-07,3.889399281610254541e-07,3.406749838462776216e-07,2.822630580872815204e-07,2.182777864813923113e-07,1.538605212677824915e-07,9.443375469014472863e-08,4.545137797010533123e-08,1.223880542987009124e-08
4.550203060626358951e-08,1.686499877968651683e-07,3.498540873541306863e-07,5.693212786518584465e-07,8.069211000279048075e-07,1.042706807260477887e-06,1.257796924296620680e-06,1.435409452430509615e-06,1.561886729237667980e-06,1.627581362949121207e-06,1.627503645226485886e-06,1.561662206027963235e-06,1.435063135037277315e-06,1.257367604413087413e-06,1.042242832093841824e-06,8.064746681602979548e-07,5.689414176315702808e-07,3.495784454639914218e-07,1.684954745782109742e-07,4.545411836759189336e-08
9.454351480089037748e-08,3.499170988285265552e-07,7.250111118145833385e-07,1.178685577157209445e-06,1.669348373096662001e-06,2.155914424364160422e-06,2.599549604319233801e-06,2.965759711738839430e-06,3.226479233264692602e-06,3.361884965895281575e-06,3.361724371031306268e-06,3.226015290257600393e-06,2.965044127845990748e-06,2.598662571928003857e-06,2.154955881292951912e-06,1.668426203388331422e-06,1.177901085709685494e-06,7.244420461069773538e-07,3.495982884465749246e-07,9.444476248387978020e-08
1.540463197782307052e-07,5.695204273696753479e-07,1.178886575967892009e-06,1.915046403034492201e-06,2.710511599098853370e-06,3.498813271914159708e-06,4.217220269250885001e-06,4.810053015764112908e-06,5.232023826705201386e-06,5.451149411606879605e-06,5.450888879100889014e-06,5.231271188175227703e-06,4.808892197343243365e-06,4.215781428084938254e-06,3.497258604349513464e-06,2.709016177173205052e-06,1.913774576790478986e-06,1.177964382370141495e-06,5.690041316781321718e-07,1.538865769097598703e-07
2.185508281299186488e-07,8.073329564638590577e-07,1.669903199728161351e-06,2.710951523173582017e-06,3.835013285759884625e-06,4.948311179370272531e-06,5.962470593824040696e-06,6.799110880769480645e-06,7.394504050372040766e-06,7.703651589829483350e-06,7.703283232753540581e-06,7.393439947264785439e-06,6.797469760282309440e-06,5.960436581515735664e-06,4.946113709200839590e-06,3.832899966292812784e-06,2.709154713937134151e-06,1.668600924187860859e-06,8.066043661266458171e-07,2.183256363938172176e-07
2.826279936169634024e-07,1.043398632032505472e-06,2.156963850589623660e-06,3.499923831016686856e-06,4.949079988749937997e-06,6.383674294525497228e-06,7.690053143340171219e-06,8.767488055636751823e-06,9.534111939463319523e-06,9.932129101682653241e-06,9.931654034704370622e-06,9.532739608589404397e-06,8.765371679913571873e-06,7.687430326808171474e-06,6.380841082475868736e-06,4.946355815440651211e-06,3.497608331207055110e-06,2.155286356758167321e-06,1.042460695062991523e-06,2.823383542798385997e-07
3.411295108421591270e-07,1.258816604234933913e-06,2.601200817260329301e-06,4.219187978110856702e-06,5.964288773499888824e-06,7.691204392699439144e-06,9.263330322262648383e-06,1.055967252169766339e-05,1.148192684562261072e-05,1.196070603225680383e-05,1.196013383206682832e-05,1.148027396471948504e-05,1.055712361803388727e-05,9.260171739652239885e-06,7.687792867459752508e-06,5.961009145608031386e-06,4.216401080505594479e-06,2.599182556422043767e-06,1.257688712456516421e-06,3.407814575914085709e-07
3.894748634241326548e-07,1.436778288883525630e-06,2.968070477042245726e-06,4.812993052704948372e-06,6.802170365033047662e-06,8.770074065006520827e-06,1.056120695965138119e-05,1.203790867656078928e-05,1.308836546483261729e-05,1.363366638444111574e-05,1.363301410667239666e-05,1.308648130739959546e-05,1.203500324805291489e-05,1.055760682884402443e-05,8.766186041732228326e-06,6.798433224374193982e-06,4.809818046204450584e-06,2.965771812384562562e-06,1.435494196175862012e-06,3.890788139071623035e-07
4.239333143249387421e-07,1.563595233334148268e-06,3.229448059515374976e-06,5.235962255191118072e-06,7.398880514581864884e-06,9.538278553502472896e-06,1.148522753465496726e-05,1.309022632337069246e-05,1.423186743804832481e-05,1.482447863338105980e-05,1.482376939242502355e-05,1.422981876852744150e-05,1.308706731151894334e-05,1.148131338675508471e-05,9.534051719607328340e-06,7.394818142330459603e-06,5.232511441138712425e-06,3.226950205178270660e-06,1.562200232115359370e-06,4.235032035785217286e-07
4.418667923505219091e-07,1.629588135657970833e-06,3.365447449269643265e-06,5.456015100728545824e-06,7.709290050950390598e-06,9.937862188739055537e-06,1.196582215807608047e-05,1.363751758951992792e-05,1.482655845530989909e-05,1.544376159661237885e-05,1.544302277247786403e-05,1.482442435044190675e-05,1.363422689205849650e-05,1.196174495442985184e-05,9.933459444714200082e-06,7.705058844051203490e-06,5.452421136287746516e-06,3.362846234885929988e-06,1.628135599268067494e-06,4.414190172200732142e-07
4.419072347788091975e-07,1.629737301390572541e-06,3.365755683347086462e-06,5.456515147832415883e-06,7.709997048675345475e-06,9.938773997673331945e-06,1.196692039741765407e-05,1.363876952392993826e-05,1.482791972071004602e-05,1.544517964180918169e-05,1.544444081767468041e-05,1.482578561584202149e-05,1.363547882646848989e-05,1.196284319377141189e-05,9.934371253648490043e-06,7.705765841776149896e-06,5.452921183391608104e-06,3.363154468963366408e-06,1.628284765000669837e-06,4.414594596483597615e-07
4.240501540623079205e-07,1.564026166819154365e-06,3.230338517910089971e-06,5.237406814731751315e-06,7.400922876531972396e-06,9.540912505363652779e-06,1.148839995379516586e-05,1.309384263782651217e-05,1.423579950501563320e-05,1.482857467872693092e-05,1.482786543777086926e-05,1.423375083549471430e-05,1.309068362597472579e-05,1.148448580589526806e-05,9.536685671468504835e-06,7.396860504280545939e-06,5.233956000679327881e-06,3.227840663572973796e-06,1.562631165600361231e-06,4.236200433158894246e-07
3.896550939867864987e-07,1.437442985247784415e-06,2.969443916612987113e-06,4.815221042979212401e-06,6.805320212087990559e-06,8.774136082323911122e-06,1.056609913957443900e-05,1.204348514428533520e-05,1.309442864194583126e-05,1.363998230931602455e-05,1.363933003154729022e-05,1.309254448451281282e-05,1.204057971577748113e-05,1.056249900876709071e-05,8.770248059049603375e-06,6.801583071429108080e-06,4.812046036478691743e-06,2.967145251955296326e-06,1.436158892540119527e-06,3.892590444698149298e-07
