5.940163606605701003e-10,2.299699375366718982e-09,4.989644046860350989e-09,8.517614693399982312e-09,1.271886491100757652e-08,1.741265511878863938e-08,2.240639506423153983e-08,2.750096338658520914e-08,3.249680734890588528e-08,3.720045337644209917e-08,4.143108077881208774e-08,4.502683450375192448e-08,4.785058142491380493e-08,4.979484993383896657e-08,5.078573471512816932e-08,5.078559696602052177e-08,4.979444385244937355e-08,4.784992816194639164e-08,4.502596816106666206e-08,4.143004671183407043e-08,3.719930586853816986e-08,3.249560670468012899e-08,2.749977249875267452e-08,2.240527551226352955e-08,1.741166285601423823e-08,1.271804558930364125e-08,8.516998659654054541e-09,4.989241020656696645e-09,2.299492777446741049e-09,5.939571907770524107e-10
2.299799137192730726e-09,8.900278721504237337e-09,1.930508128790060180e-08,3.294689422729758871e-08,4.918807276857253673e-08,6.732991450727453296e-08,8.662836621086479316e-08,1.063143840473258069e-07,1.256173768566461292e-07,1.437902810527641235e-07,1.601349084008616590e-07,1.740263041468979234e-07,1.849349672307086343e-07,1.924459228643700803e-07,1.962738019584296587e-07,1.962732698310451703e-07,1.924443541832049543e-07,1.849324437552064993e-07,1.740229576941713718e-07,1.601309142750895126e-07,1.437858490443394710e-07,1.256127399936185177e-07,1.063097853120982011e-07,8.662404344965426176e-08,6.732608375522602409e-08,4.918491018578939561e-08,3.294451678505199899e-08,1.930352624994045031e-08,8.899481809953779174e-09,2.299570995894270066e-09
4.990061868072753430e-09,1.930586272180505190e-08,4.186445442442712933e-08,7.143233319977009110e-08,1.066259866761559948e-07,1.459312096336888815e-07,1.877365436319890883e-07,2.303769708471180964e-07,2.721844155555685599e-07,3.115418701806016680e-07,3.469381740380842974e-07,3.770206902000428037e-07,4.006433797962937097e-07,4.169080776477805214e-07,4.251971318715004380e-07,4.251959793584329446e-07,4.169046801352110394e-07,4.006379144499792880e-07,3.770134426471632457e-07,3.469295241160543308e-07,3.115322724159485724e-07,2.721743747702331243e-07,2.303670133563828474e-07,1.877271845309213398e-07,1.459229166602902292e-07,1.066191410807659600e-07,7.142718792945326154e-08,4.186108972619216843e-08,1.930413893466459005e-08,4.989568614165010699e-09
8.518648780290084888e-09,3.294947482298684489e-08,7.143504186168287897e-08,1.218654225586258340e-07,1.818783919375263984e-07,2.488913958362544847e-07,3.201577267706016035e-07,3.928403757772833306e-07,4.640976627119145915e-07,5.311751790438945750e-07,5.914989408562968826e-07,6.427650283324954723e-07,6.830214285553091650e-07,7.107383237644426044e-07,7.248636833327119077e-07,7.248617187419853823e-07,7.107325323563356291e-07,6.830121124490679217e-07,6.427526745941526046e-07,5.914841971797845737e-07,5.311588204405628072e-07,4.640805498881479697e-07,3.928234059947025634e-07,3.201417780400243161e-07,2.488772652825281779e-07,1.818667290728484792e-07,1.218566579966944613e-07,7.142931166092625665e-08,3.294654010596123040e-08,8.517809437427376026e-09
1.272085802741636171e-08,4.919367173862736911e-08,1.066338271204871495e-07,1.818848772579717400e-07,2.714183084117525437e-07,3.713802336410328726e-07,4.776742019615490564e-07,5.860705358337442061e-07,6.923334222385691905e-07,7.923575805128019970e-07,8.823068626042158284e-07,9.587477089689621518e-07,1.018771046789044535e-06,1.060097007114023835e-06,1.081157761884730472e-06,1.081154831690609326e-06,1.060088369263597366e-06,1.018757152054320954e-06,9.587292840557484854e-07,8.822848738486830515e-07,7.923331841561872747e-07,6.923079022956377883e-07,5.860452307424778918e-07,4.776504212866296338e-07,3.713591660832904473e-07,2.714009222287974868e-07,1.818718139005551449e-07,1.066252883959068683e-07,4.918930006880335566e-08,1.271960829597688297e-08
1.741596245279967287e-08,6.733982979683852379e-08,1.459468384936818221e-07,2.489086424119390361e-07,3.713927359864346261e-07,5.081254167181121297e-07,6.535040220024921300e-07,8.017455487646702556e-07,9.470597228160423499e-07,1.083835335156612436e-06,1.206829366245130955e-06,1.311349190490457461e-06,1.393419063354555374e-06,1.449923178969237874e-06,1.478718855726506960e-06,1.478714847998333034e-06,1.449911364753586382e-06,1.393400059396440191e-06,1.311323991052299352e-06,1.206799293415008143e-06,1.083801970784542300e-06,9.470248234683537835e-07,8.017109453218469870e-07,6.534715056429062070e-07,5.080966130037647960e-07,3.713689685707444961e-07,2.488907874926677637e-07,1.459351704973958494e-07,6.733385785667846549e-08,1.741425597747309111e-08
2.241135549125303202e-08,8.664386430506767859e-08,1.877626144249718760e-07,3.201901103434023893e-07,4.777055210215556244e-07,6.535248815215034839e-07,8.404444186121545350e-07,1.031030680384855210e-06,1.217842232126614804e-06,1.393668567299351080e-06,1.551772751756629814e-06,1.686125297945175701e-06,1.791617934014346165e-06,1.864247331129636209e-06,1.901260488917750394e-06,1.901255335889402367e-06,1.864232140821330995e-06,1.791593499681610540e-06,1.686092898388743134e-06,1.551734087383856262e-06,1.393625672544672509e-06,1.217797366018214795e-06,1.030986197347774752e-06,8.404026217498555171e-07,6.534878605880637177e-07,4.776749770545990722e-07,3.201671684412544931e-07,1.877476253852490712e-07,8.663619475959594434e-08,2.240916474440994429e-08
2.750787442856411510e-08,1.063366034086701404e-07,2.304159253574935734e-07,3.928920174684066033e-07,5.861267568823351163e-07,8.017955075118584103e-07,1.031062028576248658e-06,1.264810748359702886e-06,1.493917840349380258e-06,1.709543547799521595e-06,1.903429227521228600e-06,2.068183765010822362e-06,2.197545439318252201e-06,2.286607031046950231e-06,2.331993977006589003e-06,2.331987656474333348e-06,2.286588399230178456e-06,2.197515469509158097e-06,2.068144026226611365e-06,1.903381806024118973e-06,1.709490939596304162e-06,1.493862816861703990e-06,1.264756197829017800e-06,1.031010775956264382e-06,8.017501155716466373e-07,5.860893109614848473e-07,3.928638957598645546e-07,2.303975557135911087e-07,1.063272064441975003e-07,2.750519111422924708e-08
3.250590416646355615e-08,1.256472461899723698e-07,2.722383056874108591e-07,4.641721237012220273e-07,6.924199440203554303e-07,9.471462751359828229e-07,1.217914696289801702e-06,1.493961320474555386e-06,1.764514125405171749e-06,2.019137482989520920e-06,2.248082385808216888e-06,2.442624242010560992e-06,2.595371784625217774e-06,2.700532663931927911e-06,2.754123666519018702e-06,2.754116201866821150e-06,2.700510659571573215e-06,2.595336390380467327e-06,2.442577311458136495e-06,2.248026383528759472e-06,2.019075357517788425e-06,1.764449150466413810e-06,1.493896907535720923e-06,1.217854181681806825e-06,9.470926849777736881e-07,6.923757398615621149e-07,4.641389311670177571e-07,2.722166274295744319e-07,1.256361591006548527e-07,3.250273908161491611e-08
3.721189210871443012e-08,1.438284535390320325e-07,3.116122126419629879e-07,5.312752082730893095e-07,7.924787325739793490e-07,1.083964698578077721e-06,1.393790501424786235e-06,1.709641173548138600e-06,2.019194030993115450e-06,2.310512227361158900e-06,2.572444929055481040e-06,2.795013373629616999e-06,2.969763977527167484e-06,3.090071969246614203e-06,3.151381740976054546e-06,3.151373199726339109e-06,3.090046791410831803e-06,2.969723479132018833e-06,2.794959676155326120e-06,2.572380853241918996e-06,2.310441147736843926e-06,2.019119694086482850e-06,1.709567483248333123e-06,1.393721275225315299e-06,1.083903398418725393e-06,7.924281736578730722e-07,5.312372485460592784e-07,3.115874245552275813e-07,1.438157782540739755e-07,3.720827442811462446e-08
