1.243756862276012815e-09,4.780843282272344486e-09,1.019368969270958628e-08,1.692758115693672580e-08,2.435017058608769671e-08,3.182449996994116464e-08,3.878252340882382763e-08,4.478705911153796511e-08,4.957251858382339654e-08,5.305848644434949426e-08,5.533474881386709221e-08,5.662101445610333897e-08,5.720862363380328373e-08,5.739436368424227824e-08,5.741766823846780458e-08,5.741179404103319958e-08,5.737716438422398919e-08,5.718133530326079592e-08,5.658558623173497450e-08,5.529368250429910750e-08,5.301462458128283969e-08,4.952879436494004931e-08,4.474622633836232745e-08,3.874688920184310454e-08,3.179568729776172557e-08,2.432894099105807507e-08,1.691375012870795484e-08,1.018616786013499150e-08,4.777836349523877931e-09,1.243156849197483747e-09
4.779242303303952554e-09,1.836235773568291639e-08,3.912830450683643352e-08,6.492578899977692336e-08,9.330526198378466415e-08,1.218035217730739540e-07,1.482300696951919782e-07,1.709080365697095254e-07,1.888320194986552005e-07,2.017197564424356401e-07,2.099522523190073654e-07,2.144151158454490468e-07,2.162696763680623975e-07,2.166934638586101726e-07,2.166341407351718285e-07,2.166182910409864003e-07,2.166470663805676636e-07,2.161960979370964189e-07,2.143196772351125191e-07,2.098418025386899029e-07,2.016021001324636178e-07,1.887152269486345810e-07,1.707996812533219070e-07,1.481364560388022454e-07,1.217289844618466063e-07,9.325163541139915739e-08,6.489215967296030879e-08,3.911116940503118680e-08,1.835631828058251045e-08,4.778368287224416077e-09
1.018761895222074016e-08,3.911795597334368041e-08,8.328309617418326917e-08,1.380307013139087171e-07,1.980710655041008835e-07,2.580980715369181501e-07,3.134131125274149756e-07,3.604488868763580854e-07,3.971108314986880906e-07,4.228859245076003569e-07,4.387073130235621630e-07,4.466029267000916454e-07,4.491908129042583823e-07,4.491079975533756932e-07,4.484694953783421017e-07,4.484481810389094524e-07,4.490456096422136779e-07,4.490919107068574648e-07,4.464747535148689075e-07,4.385592583404187160e-07,4.227287709162618624e-07,3.969558051785459742e-07,3.603065584672693084e-07,3.132922330863309962e-07,2.580044725120247233e-07,1.980067973212570833e-07,1.379936273931763175e-07,8.326719450535506593e-08,3.911460778568368131e-08,1.018818491082705904e-08
1.691413198724862457e-08,6.489521361475407153e-08,1.380016901730395478e-07,2.283564254312038965e-07,3.270186367636839008e-07,4.250485167564741414e-07,5.145747827344820848e-07,5.896883559018657806e-07,6.470211454079551587e-07,6.859239191815610017e-07,7.082238899755269955e-07,7.176109581186619698e-07,7.187610132128292378e-07,7.163460558474842193e-07,7.140977264979956357e-07,7.140805750369711026e-07,7.162958333570680627e-07,7.186813655077179565e-07,7.175077795598896921e-07,7.081050008663584012e-07,6.857985341515182487e-07,6.468990940344607924e-07,5.895790558616850051e-07,5.144860289152910321e-07,4.249852307428413872e-07,3.269818107828591719e-07,2.283425832763389318e-07,1.380032665701223990e-07,6.490231858217942609e-08,1.691821871982571760e-08
2.432725477208110440e-08,9.324658428175390376e-08,1.979966579853759228e-07,3.269632775242379422e-07,4.669906067394069849e-07,6.049758464884619581e-07,7.294641693714694794e-07,8.319792769609612446e-07,9.078784174977187591e-07,9.566033475602600377e-07,9.812989449158935627e-07,9.878739086237678797e-07,9.836673694532736988e-07,9.759473610826433205e-07,9.704923009265344891e-07,9.704910740790684958e-07,9.759436629021938888e-07,9.836612485613711213e-07,9.878657442278128307e-07,9.812897630215064394e-07,9.565950356169342949e-07,9.078736827965958990e-07,8.319812402835997209e-07,7.294755769771171809e-07,6.049980110381663672e-07,4.670223362988717233e-07,3.270002043202587654e-07,1.980315197974366915e-07,9.327113153377522943e-08,2.433655494829845744e-08
3.179134341712951110e-08,1.217127396592191992e-07,2.579680537105539741e-07,4.249187916810024501e-07,6.048911937162410532e-07,7.803636571126751405e-07,9.361478604685955616e-07,1.061201117834191744e-06,1.149780577227075284e-06,1.201763533648675871e-06,1.222096149943912577e-06,1.219474385070445267e-06,1.204484030068961774e-06,1.187512249669540081e-06,1.176777594828353687e-06,1.176803823192909319e-06,1.187588712073474598e-06,1.204604412236946234e-06,1.219629266669443180e-06,1.222274409740988821e-06,1.201953869747589736e-06,1.149972810282654520e-06,1.061386992920109389e-06,9.363211846230539469e-07,7.805197912454470532e-07,6.050261375794145566e-07,4.250283329070179405e-07,2.580476719449610534e-07,1.217591475244746242e-07,3.180670382003184257e-08
3.873981881065414249e-08,1.481077607721985341e-07,3.132251254564439306e-07,5.143620023435295818e-07,7.292769709321427614e-07,9.360344896408249762e-07,1.115804667810207834e-06,1.255179520775947083e-06,1.347633503608944168e-06,1.393902821942468438e-06,1.401236481627110490e-06,1.381655080793973684e-06,1.349512561230036034e-06,1.318766639341028997e-06,1.300408170725920644e-06,1.300471454102869483e-06,1.318951211316488713e-06,1.349803286669352578e-06,1.382028944057768946e-06,1.401665497629253101e-06,1.394357380668511991e-06,1.348085581384698390e-06,1.255605234733007517e-06,1.116185800701185046e-06,9.363588529613702915e-07,7.295377751129497081e-07,5.145567268533025314e-07,3.133546932511573529e-07,1.481770941287022235e-07,3.876107813636347404e-08
4.473682983642626893e-08,1.707590835229238473e-07,3.602082590794416899e-07,5.893944078748049979e-07,8.316839959691856659e-07,1.060958304122250605e-06,1.255037880399249648e-06,1.398502556220364294e-06,1.484450950248848631e-06,1.514923790917924946e-06,1.499935267234344536e-06,1.455282254978422861e-06,1.399497518164665324e-06,1.350449109787426997e-06,1.322142880274736113e-06,1.322249841460532744e-06,1.350761011065544225e-06,1.399988532572386802e-06,1.455912895300620660e-06,1.500657138678639237e-06,1.515685177850294305e-06,1.485202389206712960e-06,1.399201579938959943e-06,1.255652295848580646e-06,1.061467669662343398e-06,8.320793496871849041e-07,5.896767223773904384e-07,3.603865089222606945e-07,1.708491720603520359e-07,4.476291540525644630e-08
4.951776872672574021e-08,1.886646087827458826e-07,3.968290422772974702e-07,6.466567555501196588e-07,9.074803279541700077e-07,1.149403893360211344e-06,1.347333005243911796e-06,1.484277729679053100e-06,1.553391392738409583e-06,1.558420808095723267e-06,1.512504401201596489e-06,1.435522215396459985e-06,1.350434507474668734e-06,1.279206965993577621e-06,1.238985195036050668e-06,1.239139018176649782e-06,1.279655362177132664e-06,1.351139846230529107e-06,1.436426842823944402e-06,1.513537453444772988e-06,1.559506313711963365e-06,1.554456504486725760e-06,1.485259943086788324e-06,1.348185424301074183e-06,1.150097966423904668e-06,9.080059511402300290e-07,6.470201653957049897e-07,3.970494318366032973e-07,1.887708504596289576e-07,4.954698543031951015e-08
5.300272632874447862e-08,2.015439478239575605e-07,4.225782515630334122e-07,6.855057184173177081e-07,9.561155053729704850e-07,1.201257576612835001e-06,1.393435525645586789e-06,1.514554046888353999e-06,1.558207524953053672e-06,1.530140590382640607e-06,1.446810463356676900e-06,1.332288062782138615e-06,1.214002018349676436e-06,1.118014824765643582e-06,1.064594296035779941e-06,1.064794736710210784e-06,1.118598884491410558e-06,1.214919986511742027e-06,1.333463715086584562e-06,1.448150016740010029e-06,1.531543422969992313e-06,1.559577178693121423e-06,1.515808028176683091e-06,1.394512643493604179e-06,1.202121977903559789e-06,9.567571249737410248e-07,6.859374846044728787e-07,4.228309976424331433e-07,2.016605139118282433e-07,5.303315131289944431e-08
