1.247315796563115990e-11,4.573226374732107522e-11,9.447855775602535400e-11,1.543618067569614502e-10,2.217597243192673542e-10,2.936512971156931843e-10,3.675324715434666656e-10,4.413528227720377223e-10,5.134633140631170249e-10,5.825703317738367186e-10,6.476936500763541360e-10,7.081272429890475662e-10,7.634025170432866659e-10,8.132538684553704167e-10,8.575866190678140518e-10,8.964474347545371417e-10,9.299973237765699604e-10,9.584872775590385547e-10,9.822365687295127563e-10,1.001613670812065778e-09,1.017019716525726721e-09,1.028874370452801989e-09,1.037603958519873696e-09,1.043631671781125039e-09,1.047369645213207089e-09,1.049212702986123636e-09,1.049533559074004941e-09,1.048679265099184203e-09,1.046968704920117178e-09,1.044690946673273685e-09,1.042104276837345020e-09,1.039435756591712522e-09,1.036881157602433371e-09,1.034605151833307184e-09,1.032741647622874207e-09,1.031394181792162175e-09,1.030636294767374486e-09,1.030511832532460673e-09,1.031035135668099438e-09,1.032191091852680699e-09,1.033935044112146932e-09,1.036192562952845513e-09,1.038859106448277150e-09,1.041799608520220600e-09,1.044848052171007032e-09,1.047807101351855515e-09,1.050447882489921480e-09,1.052510024357108947e-09,1.053702082758472758e-09,1.053702494144583205e-09,1.052161219281630106e-09,1.048702253984518052e-09,1.042927197937289663e-09,1.034420083970551701e-09,1.022753677904669683e-09,1.007497462185693807e-09,9.882275139856108397e-10,9.645384791860417786e-10,9.360578268141465679e-10,9.024625434069922794e-10,8.634983932457986450e-10,8.190018289347414515e-10,7.689245890097970225e-10,7.133609684385753959e-10,6.525776998745755606e-10,5.870463482406448732e-10,5.174781149688059175e-10,4.448609980829779738e-10,3.704994060083584983e-10,2.960566564333884010e-10,2.236014531128668954e-10,1.556607085102164308e-10,9.528357169666589006e-11,4.612664727737347602e-11,1.258199404516276178e-11
4.573144324527048935e-11,1.669315045770783163e-10,3.434757366765215095e-10,5.591495148036119040e-10,8.006834102536089862e-10,1.057175374029812513e-09,1.319706479093582744e-09,1.581059464325018876e-09,1.835495026612342710e-09,2.078562621133244464e-09,2.306933583715125630e-09,2.518250229107011023e-09,2.710987726073182950e-09,2.884327236166774540e-09,3.038039669319956170e-09,3.172379808361727376e-09,3.287990688238303724e-09,3.385818103593717203e-09,3.467035032636742883e-09,3.532975649731800121e-09,3.585078480272951448e-09,3.624838144405377054e-09,3.653765049170242681e-09,3.673352325145487270e-09,3.685049264127401941e-09,3.690240497463254219e-09,3.690230157818526071e-09,3.686230287391374111e-09,3.679352789627673533e-09,3.670604266162985331e-09,3.660883133082940155e-09,3.650978468058358275e-09,3.641570100293995189e-09,3.633229516784205302e-09,3.626421219785449647e-09,3.621504230798660231e-09,3.618733495188903165e-09,3.618260998672141213e-09,3.620136462368003254e-09,3.624307537271288810e-09,3.630619472313867299e-09,3.638814283248113903e-09,3.648529502990615938e-09,3.659296648395456695e-09,3.670539594156246388e-09,3.681573101979839726e-09,3.691601812424204520e-09,3.699720067656768780e-09,3.704912995341303388e-09,3.706059345992775346e-09,3.701936637123102290e-09,3.691229215572148214e-09,3.672539902371662252e-09,3.644405929706938694e-09,3.605319914052383802e-09,3.553756630152384061e-09,3.488206353920711166e-09,3.407215525457863874e-09,3.309435443722252014e-09,3.193679640536695179e-09,3.058990494051241863e-09,2.904715534015042067e-09,2.730593771411669969e-09,2.536852268575146201e-09,2.324313079403183687e-09,2.094510676939128331e-09,1.849820120179921136e-09,1.593596614045146411e-09,1.330327989788820000e-09,1.065803333303546706e-09,8.073041631928952610e-10,5.638304528375108921e-10,3.463849476515395528e-10,1.683612566465974450e-10,4.612738073551139693e-11
9.447500604139539331e-11,3.434689137306672371e-10,7.039522075832266683e-10,1.141745194218238748e-09,1.629323443458380863e-09,2.144426930247126805e-09,2.669115251573533806e-09,3.189078346403957403e-09,3.693099570906550188e-09,4.172614245838891749e-09,4.621331866441197753e-09,5.034904066374190052e-09,5.410628244790296788e-09,5.747181166358093790e-09,6.044379278905199023e-09,6.302963781244248182e-09,6.524409092126937876e-09,6.710753605724709110e-09,6.864451643401817983e-09,6.988245432397503024e-09,7.085055824295605507e-09,7.157890348396651096e-09,7.209767098946400944e-09,7.243652891294520861e-09,7.262414094096864035e-09,7.268778551855985828e-09,7.265307050990224011e-09,7.254372848385113200e-09,7.238147868579521296e-09,7.218594278927882965e-09,7.197460266179778676e-09,7.176278958454286752e-09,7.156369559822067530e-09,7.138839887707276050e-09,7.124589623948581877e-09,7.114313707246913582e-09,7.108505407208092880e-09,7.107458728210597103e-09,7.111269895355345251e-09,7.119837775657512021e-09,7.132863186586748865e-09,7.149847142394836512e-09,7.170088187790506288e-09,7.192679069771661978e-09,7.216503102966156151e-09,7.240230692528056583e-09,7.262316591940468224e-09,7.280998590920413492e-09,7.294298450320797031e-09,7.300026025085602898e-09,7.295787640774006882e-09,7.278999910953861671e-09,7.246910298097733410e-09,7.196625824972045542e-09,7.125151431759729880e-09,7.029439540798043272e-09,6.906452430355510376e-09,6.753239026413952592e-09,6.567027693493932392e-09,6.345336541358625775e-09,6.086102667604135056e-09,5.787831637435834942e-09,5.449768383123688052e-09,5.072090625585669723e-09,4.656125944714637742e-09,4.204593860893024690e-09,3.721874912951005552e-09,3.214310015704600720e-09,2.690535834878559807e-09,2.161866355215349128e-09,1.642738703818943846e-09,1.151255319023732955e-09,7.098798681019651939e-10,3.463910467772608588e-10,9.528674662352525303e-11
1.543527125963242267e-10,5.591262705195144457e-10,1.141720193854891075e-09,1.845042389960936982e-09,2.623749824660782442e-09,3.441730779709127340e-09,4.270341320034507956e-09,5.087106142897015214e-09,5.874712992855976882e-09,6.620199720634327117e-09,7.314273950326176993e-09,7.950729339365289698e-09,8.525936592613613978e-09,9.038395760378728642e-09,9.488341251118750941e-09,9.877393805012333513e-09,1.020825523573491858e-08,1.048444256309044031e-08,1.071005854323760254e-08,1.088959575177526484e-08,1.102777140896835620e-08,1.112939012940088604e-08,1.119923177316370263e-08,1.124196159529355243e-08,1.126205994476549218e-08,1.126376885602572365e-08,1.125105300207226907e-08,1.122757263296725595e-08,1.119666630067151393e-08,1.116134136325285643e-08,1.112427046225345347e-08,1.108779237053498592e-08,1.105391580951107873e-08,1.102432503072484235e-08,1.100038614478696459e-08,1.098315335940834722e-08,1.097337445730295377e-08,1.097149500464441572e-08,1.097766093281293988e-08,1.099171928223330852e-08,1.101321703946098905e-08,1.104139813985657674e-08,1.107519885081662705e-08,1.111324189713362165e-08,1.115382984291455253e-08,1.119493840545104467e-08,1.123421054677063725e-08,1.126895236883232709e-08,1.129613202809465656e-08,1.131238308310345494e-08,1.131401389232762426e-08,1.129702488506764113e-08,1.125713573107129740e-08,1.118982462867607208e-08,1.109038211020116495e-08,1.095398191988186095e-08,1.077577164707054235e-08,1.055098589017316558e-08,1.027508478203558089e-08,9.943920727348505914e-09,9.553936197345627275e-09,9.102395419753072720e-09,8.587652835757584250e-09,8.009461344773859432e-09,7.369323744058025308e-09,6.670891591044847564e-09,5.920417289060661387e-09,5.127268034745683167e-09,4.304515207086144109e-09,3.469621218645430861e-09,2.645260153778007313e-09,1.860332762975532463e-09,1.151277667194506463e-09,5.638512312247430238e-10,1.556688379062637171e-10
2.217415537157197954e-10,8.006312763759921479e-10,1.629248840369020094e-09,2.623686685635261561e-09,3.718055340053196610e-09,4.860617336593388430e-09,6.010988625401326648e-09,7.138041725277529461e-09,8.218277650102986832e-09,9.234519538181375277e-09,1.017483514257524305e-08,1.103162920797736957e-08,1.180086780362261612e-08,1.248140970854063747e-08,1.307442796741136615e-08,1.358290963530591405e-08,1.401122468927983623e-08,1.436475685000048738e-08,1.464959010022085940e-08,1.487224530887567729e-08,1.503946175888791075e-08,1.515801865063826179e-08,1.523459188187688741e-08,1.527564162855294018e-08,1.528732648976318632e-08,1.527544022140195252e-08,1.524536736708480575e-08,1.520205439710013328e-08,1.514999327996059296e-08,1.509321472936936082e-08,1.503528868518885105e-08,1.497932989432285657e-08,1.492800675156629402e-08,1.488355183812103265e-08,1.484777285472926079e-08,1.482206288672203941e-08,1.480740916044438482e-08,1.480439965632256553e-08,1.481322713600531550e-08,1.483369032297998192e-08,1.486519215178510239e-08,1.490673517466792200e-08,1.495691439062873059e-08,1.501390794450543715e-08,1.507546633702478859e-08,1.513890099401206500e-08,1.520107326691648471e-08,1.525838517927716730e-08,1.530677349542168595e-08,1.534170896800503694e-08,1.535820291802179503e-08,1.535082361128398065e-08,1.531372521425344272e-08,1.524069243349406022e-08,1.512520425988086883e-08,1.496052054377633207e-08,1.473979541400852628e-08,1.445622181717972252e-08,1.410321169450869230e-08,1.367461653871711191e-08,1.316499330369483409e-08,1.256992091501746964e-08,1.188637302080574090e-08,1.111315324807189993e-08,1.025140028021367149e-08,9.305171849225198743e-09,8.282119718638585543e-09,7.194272672962267277e-09,6.058952619358799510e-09,4.899862049055435744e-09,3.748402342833677673e-09,2.645316594626699130e-09,1.642805392552950867e-09,8.073507663875761469e-10,2.236176960668397998e-10
2.936199516878838051e-10,1.057079664005776974e-09,2.144273196788015770e-09,3.441557694930504859e-09,4.860489082915059825e-09,6.332486197662460739e-09,7.804843125446083066e-09,9.237681021589614786e-09,1.060156036537576149e-08,1.187556622298020962e-08,1.304574132055644415e-08,1.410378303312340083e-08,1.504594743859349549e-08,1.587212114552106135e-08,1.658503294225137141e-08,1.718958461347171856e-08,1.769228496606445419e-08,1.810077414346004974e-08,1.842342730313111468e-08,1.866902808626512317e-08,1.884650328003031032e-08,1.896471082466021469e-08,1.903227395063206700e-08,1.905745480499930350e-08,1.904806147297382661e-08,1.901138283640778910e-08,1.895414623951117446e-08,1.888249345240583089e-08,1.880197093025662654e-08,1.871753085388964421e-08,1.863353990130738597e-08,1.855379313358444654e-08,1.848153077989390182e-08,1.841945607308285383e-08,1.836975261909793169e-08,1.833410008201848090e-08,1.831368723423610951e-08,1.830922166238052874e-08,1.832093563888744314e-08,1.834858787236946470e-08,1.839146104346729936e-08,1.844835522324906741e-08,1.851757746521565906e-08,1.859692806617780528e-08,1.868368421197926834e-08,1.877458196697577371e-08,1.886579783628389712e-08,1.895293143103389985e-08,1.903099110191485922e-08,1.909438477652325667e-08,1.913691864118408699e-08,1.915180674616113962e-08,1.913169508106232120e-08,1.906870415994226532e-08,1.895449466732125322e-08,1.878036124114353626e-08,1.853736000180355956e-08,1.821647597616764144e-08,1.780883711661681463e-08,1.730598219288247863e-08,1.670019047159051511e-08,1.598488185492260486e-08,1.515509712728622198e-08,1.420806932220222859e-08,1.314389923106761778e-08,1.196635113546694421e-08,1.068378957776733465e-08,9.310285343697578026e-09,7.866930268029801374e-09,6.383418191936857744e-09,4.899976696793378161e-09,3.469775941524344660e-09,2.162003779681954498e-09,1.065888889818556635e-09,2.960846765450946640e-10
3.674834252780336149e-10,1.319550852155923968e-09,2.668849238543329427e-09,4.270005185580426616e-09,6.010657338904857685e-09,7.804617732731483870e-09,9.586607270341830201e-09,1.130814694025935183e-08,1.293430051340845550e-08,1.444105214803888644e-08,1.581316621715663325e-08,1.704242169764418806e-08,1.812614452906255512e-08,1.906598251427380169e-08,1.986688165293057317e-08,2.053623247326379120e-08,2.108316149544872104e-08,2.151794747623672822e-08,2.185154526349507535e-08,2.209520240800166414e-08,2.226015545284451157e-08,2.235739425173950497e-08,2.239748388513572226e-08,2.239043482550560823e-08,2.234561299593120058e-08,2.227168229282463054e-08,2.217657301489899210e-08,2.206747045910485004e-08,2.195081870888770092e-08,2.183233534794275888e-08,2.171703348075887660e-08,2.160924802770518852e-08,2.151266378670880981e-08,2.143034321686392061e-08,2.136475230445422055e-08,2.131778322331633856e-08,2.129077280510486134e-08,2.128451609794255493e-08,2.129927452224651716e-08,2.133477833907747387e-08,2.139022333856228501e-08,2.146426184351367754e-08,2.155498831614356589e-08,2.165992006346252516e-08,2.177597376897721730e-08,2.189943884350608114e-08,2.202594889442283738e-08,2.215045296750925077e-08,2.226718862471772574e-08,2.236965938895466564e-08,2.245061961631056719e-08,2.250207044810968258e-08,2.251527114916088121e-08,2.248077085264833306e-08,2.238846650324482425e-08,2.222769361532979801e-08,2.198735734130672968e-08,2.165611227868823073e-08,2.122260044442702287e-08,2.067575793490785555e-08,2.000520201564166874e-08,1.920171182504566867e-08,1.825781766150257446e-08,1.716851615764443284e-08,1.593213184793550923e-08,1.455135018682130375e-08,1.303445369583759091e-08,1.139680267467317825e-08,9.662616356898300377e-09,7.867131749696573653e-09,6.059248760942650473e-09,4.304815682326388208e-09,2.690773627607596431e-09,1.330467106862105036e-09,3.705432491437771242e-10
4.412812370953735210e-10,1.580826399702292837e-09,3.188664380143118065e-09,5.086549557403208413e-09,7.137426156018618916e-09,9.237124067590625308e-09,1.130779008136632270e-08,1.329265546555659933e-08,1.515183179217731814e-08,1.685890309384175896e-08,1.839814205348685760e-08,1.976222256681011579e-08,2.095033351219105844e-08,2.196662181135672260e-08,2.281890935291391984e-08,2.351764003511279158e-08,2.407502152315828519e-08,2.450433236297097765e-08,2.481936958861031932e-08,2.503401541558873081e-08,2.516190437252143052e-08,2.521617451768850961e-08,2.520928836279625847e-08,2.515291087590597248e-08,2.505783351461716152e-08,2.493393468064121170e-08,2.479016830443676322e-08,2.463457347141865322e-08,2.447429909268703421e-08,2.431563860475327239e-08,2.416407055581271960e-08,2.402430170315870413e-08,2.390030991125557245e-08,2.379538470842184101e-08,2.371216383932233009e-08,2.365266454940482523e-08,2.361830866626795935e-08,2.360994081306664323e-08,2.362783931269323368e-08,2.367171953153527492e-08,2.374072958148037284e-08,2.383343846216959106e-08,2.394781689603158444e-08,2.408121130002105528e-08,2.423031156362068532e-08,2.439111357547806165e-08,2.455887777329586938e-08,2.472808539463966671e-08,2.489239459041085469e-08,2.504459913672372871e-08,2.517659315213104513e-08,2.527934600116465577e-08,2.534289244588453523e-08,2.535634409694204335e-08,2.530792931596290466e-08,2.518506993330455229e-08,2.497450447269712661e-08,2.466246902478108379e-08,2.423494850175950258e-08,2.367801276702564870e-08,2.297825412264269180e-08,2.212334494715254547e-08,2.110273705539729741e-08,1.990852783171430800e-08,1.853652271683417520e-08,1.698752972306756948e-08,1.526893006045113354e-08,1.339658074219500199e-08,1.139712167577618467e-08,9.310783212584921224e-09,7.194822938841636995e-09,5.127765574221146382e-09,3.214680065874023528e-09,1.593804953736768506e-09,4.449249895100165640e-10
5.133641322201086824e-10,1.835166210906966167e-09,3.692500347917733204e-09,5.873875888169403478e-09,8.217292684591581362e-09,1.060056048519747617e-08,1.293344867725957726e-08,1.515130994389541024e-08,1.720988520857953689e-08,1.908105680430628457e-08,2.074936732884611631e-08,2.220916207350733490e-08,2.346224408328834301e-08,2.451595440640488064e-08,2.538160761117468984e-08,2.607322569153924473e-08,2.660652326837753025e-08,2.699810445641481443e-08,2.726483759379764837e-08,2.742337871425794354e-08,2.748981852128064404e-08,2.747943093065983401e-08,2.740650413432123992e-08,2.728423770155558858e-08,2.712469153407125738e-08,2.693877456465207252e-08,2.673626295685890779e-08,2.652583923773308486e-08,2.631514528513498476e-08,2.611084340298932921e-08,2.591868085832016015e-08,2.574355423173939551e-08,2.558957075781447203e-08,2.546010451503677661e-08,2.535784588013234592e-08,2.528484310284046117e-08,2.524253520085406450e-08,2.523177563713036272e-08,2.525284644070236359e-08,2.530546258540371236e-08,2.538876656684450161e-08,2.550131323501222774e-08,2.564104506654447557e-08,2.580525821551294326e-08,2.599055988276595458e-08,2.619281780948956472e-08,2.640710304815500681e-08,2.662762761022329627e-08,2.684767915073813898e-08,2.705955553992349940e-08,2.725450300433649958e-08,2.742266250657485178e-08,2.755303018282450943e-08,2.763343897984907725e-08,2.765057013437160192e-08,2.759000482498529391e-08,2.743632820805920453e-08,2.717330013724070274e-08,2.678410918241099877e-08,2.625172914476434172e-08,2.555940017083110950e-08,2.469125989794731591e-08,2.363315397043424223e-08,2.237365998275322452e-08,2.090536477769286926e-08,1.922644255029954612e-08,1.734259107693353479e-08,1.526939654785216181e-08,1.303521516395959317e-08,1.068468338449599269e-08,8.283000192940108286e-09,5.921165588524626325e-09,3.722410566673322381e-09,1.850114053089419688e-09,5.175667749908424987e-10
5.824383540246442699e-10,2.078119254820203966e-09,4.171791537479524383e-09,6.619020643311099475e-09,9.233078246987770502e-09,1.187400986711305494e-08,1.443956474457762097e-08,1.685769174147985571e-08,1.908034033142642491e-08,2.107834561477664150e-08,2.283721423275003598e-08,2.435366108537053371e-08,2.563277404823790039e-08,2.668570574851672574e-08,2.752780871072993574e-08,2.817714374514697117e-08,2.865330218382918045e-08,2.897649118630418393e-08,2.916683839547577914e-08,2.924387813890333276e-08,2.922618643729044317e-08,2.913113650582131343e-08,2.897475035215865226e-08,2.877162557676603937e-08,2.853491962337790877e-08,2.827637654543250848e-08,2.800638387088411369e-08,2.773404937889112295e-08,2.746728956034717171e-08,2.721292323250017994e-08,2.697676522937769191e-08,2.676371630946992218e-08,2.657784642710026543e-08,2.642246932295711974e-08,2.630020702279637347e-08,2.621304331305730747e-08,2.616236561073137509e-08,2.614899488561281596e-08,2.617320344979832180e-08,2.623472052600088225e-08,2.633272556703541677e-08,2.646582934793092143e-08,2.663204291375048004e-08,2.682873456457784943e-08,2.705257521843409485e-08,2.729947273717661878e-08,2.756449615352155902e-08,2.784179122262154188e-08,2.812448936186367636e-08,2.840461285950851236e-08,2.867298024696825324e-08,2.891911695980938514e-08,2.913117787599856380e-08,2.929589003160833914e-08,2.939852578758413328e-08,2.942291896871505860e-08,2.935153903061874782e-08,2.916564114833524128e-08,2.884551328400226183e-08,2.837084481694071509e-08,2.772124526455322723e-08,2.687694607700219265e-08,2.581972359148975426e-08,2.453408719030667856e-08,2.300878382026951332e-08,2.123867871860440134e-08,1.922708301532209218e-08,1.698861256770772887e-08,1.455267979735944776e-08,1.196774238351493126e-08,9.306460239369123792e-09,6.671945584581270815e-09,4.205329291280882081e-09,2.094907008222076473e-09,5.871643249770800664e-10
